Event.Index,UTC.Timestamp,UTC.Date,Participant.Private.ID,Task.Version,Trial.Number,Response,display,ID,discuss_1,read_1,age,gender,edu,arg_ID,Arg_Position,Arguments,stanely_L,stanley_R,intellectual_R_1,intellectual_R_2,intellectual_R_3,intellectual_L_1,intellectual_L_2,intellectual_L_3,morality_R_1,morality_R_2,morality_R_3,morality_L_1,morality_L_2,morality_L_3,rater_position,response_ratings
64,1652104823019,09/05/2022 14:00:23,6434575,5,62,Somewhat Agree,statements,96,Rarely,Rarely,47,Male,GCSEs,3,Leave,Free market trading no restrictions and a better deal for our exports,Disagree,NA,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,LEAVE,5
3,1652104704825,09/05/2022 13:58:24,6434590,5,1,Neither Agree nor Disagree,statements,93,Rarely,Rarely,39,Female,Vocational Training / Apprenticeship,3,Remain,To protect the economy,Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,LEAVE,4
4,1652104707747,09/05/2022 13:58:27,6434590,5,2,Somewhat Agree,statements,91,Rarely,Rarely,37,Female,"GCSEs,A levels",2,Leave,More control over what we produce and export,Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Somewhat Disagree,NA,NA,NA,LEAVE,5
5,1652104710850,09/05/2022 13:58:30,6434590,5,3,Neither Agree nor Disagree,statements,99,Most weeks,Most weeks,69,Female,No formal qualifications,1,Remain,We would be better off as a combined union,Agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,LEAVE,4
6,1652104714327,09/05/2022 13:58:34,6434590,5,4,Agree,statements,100,Rarely,Most weeks,49,Female,GCSEs,1,Leave,want the uk to stand on its own feet with no interference,Somewhat Agree,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Somewhat Agree,Strongly Disagree,Somewhat Agree,NA,NA,NA,LEAVE,6
7,1652104717616,09/05/2022 13:58:37,6434590,5,5,Neither Agree nor Disagree,statements,98,Rarely,Rarely,31,Female,GCSEs,3,Remain,It was the direction I wanted the country to go in,Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,LEAVE,4
8,1652104724425,09/05/2022 13:58:44,6434590,5,6,Somewhat Agree,statements,100,Rarely,Most weeks,49,Female,GCSEs,3,Leave,have to answer to no one (make uk strong again),Somewhat Agree,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Somewhat Agree,Strongly Disagree,Somewhat Agree,NA,NA,NA,LEAVE,5
9,1652104726238,09/05/2022 13:58:46,6434590,5,7,Neither Agree nor Disagree,statements,95,Never,Rarely,48,Male,A levels,1,Remain,"Social, political & economic Unity with Europe",Neither Agree nor Disagree,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,LEAVE,4
10,1652104729869,09/05/2022 13:58:49,6434590,5,8,Agree,statements,94,Rarely,Most months,34,Female,"Undergraduate degree (BSc, BA)",2,Leave,We hold the power to renegotiate tariffs due to larger quantities of imports than exports,Neither Agree nor Disagree,NA,Somewhat Agree,Somewhat Agree,Disagree,NA,NA,NA,Disagree,Somewhat Disagree,Somewhat Disagree,NA,NA,NA,LEAVE,6
11,1652104737137,09/05/2022 13:58:57,6434590,5,9,Neither Agree nor Disagree,statements,93,Rarely,Rarely,39,Female,Vocational Training / Apprenticeship,3,Leave,Feeling free to choose,Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,LEAVE,4
12,1652104737215,09/05/2022 13:58:57,6434590,5,10,Agree,statements,98,Rarely,Rarely,31,Female,GCSEs,1,Leave,I believed it was the correct decision at the time,Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,LEAVE,6
13,1652104738079,09/05/2022 13:58:58,6434590,5,11,Neither Agree nor Disagree,statements,92,Never,Never,67,Male,A levels,2,Remain,Better alignment with the rest of Europe's statutory regulations,Strongly agree,NA,Somewhat Agree,Somewhat Agree,Somewhat Agree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,LEAVE,4
14,1652104739657,09/05/2022 13:58:59,6434590,5,12,Somewhat Agree,statements,93,Rarely,Rarely,39,Female,Vocational Training / Apprenticeship,1,Remain,Due to eu funding for certain sectors,Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,LEAVE,5
15,1652104743020,09/05/2022 13:59:03,6434590,5,13,Agree,statements,92,Never,Never,67,Male,A levels,3,Leave,We can trade with other countries without prejudice,Strongly agree,NA,Somewhat Agree,Somewhat Agree,Somewhat Agree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,LEAVE,6
16,1652104745767,09/05/2022 13:59:05,6434590,5,14,Neither Agree nor Disagree,statements,95,Never,Rarely,48,Male,A levels,2,Remain,Easy access and free trading to largest market in the world,Neither Agree nor Disagree,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,LEAVE,4
17,1652104750533,09/05/2022 13:59:10,6434590,5,15,Neither Agree nor Disagree,statements,93,Rarely,Rarely,39,Female,Vocational Training / Apprenticeship,2,Remain,To ensure laws and standards were protected,Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,LEAVE,4
18,1652104754714,09/05/2022 13:59:14,6434590,5,16,Somewhat Agree,statements,97,Never,Never,24,Female,A levels,1,Remain,To make sure that we still have a good friendship with the EU and trades can still take place in a good deal,Somewhat Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,LEAVE,5
19,1652104758998,09/05/2022 13:59:18,6434590,5,17,Somewhat Agree,statements,100,Rarely,Most weeks,49,Female,GCSEs,1,Remain,scared of change dont like the unknown,Somewhat Agree,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Somewhat Agree,Strongly Disagree,Somewhat Agree,NA,NA,NA,LEAVE,5
20,1652104760327,09/05/2022 13:59:20,6434590,5,18,Neither Agree nor Disagree,statements,95,Never,Rarely,48,Male,A levels,1,Leave,Stifling Bureaucracy threatening competition,Neither Agree nor Disagree,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,LEAVE,4
21,1652104766398,09/05/2022 13:59:26,6434590,5,19,Somewhat Disagree,statements,94,Rarely,Most months,34,Female,"Undergraduate degree (BSc, BA)",2,Remain,Freedom of movement across all of Europe making travel and immigration easier for European members,Neither Agree nor Disagree,NA,Somewhat Agree,Somewhat Agree,Disagree,NA,NA,NA,Disagree,Somewhat Disagree,Somewhat Disagree,NA,NA,NA,LEAVE,3
22,1652104769286,09/05/2022 13:59:29,6434590,5,20,Neither Agree nor Disagree,statements,91,Rarely,Rarely,37,Female,"GCSEs,A levels",1,Remain,Security of knowing we are in the common market,Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Somewhat Disagree,NA,NA,NA,LEAVE,4
23,1652104773694,09/05/2022 13:59:33,6434590,5,21,Somewhat Disagree,statements,92,Never,Never,67,Male,A levels,1,Leave,We don't want to be ruled by Brussels,Strongly agree,NA,Somewhat Agree,Somewhat Agree,Somewhat Agree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,LEAVE,3
24,1652104776615,09/05/2022 13:59:36,6434590,5,22,Neither Agree nor Disagree,statements,98,Rarely,Rarely,31,Female,GCSEs,3,Leave,I believed the outcomes they campaigned,Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,LEAVE,4
25,1652104781018,09/05/2022 13:59:41,6434590,5,23,Somewhat Agree,statements,92,Never,Never,67,Male,A levels,2,Leave,"We joined to have a common market, not a federal state.",Strongly agree,NA,Somewhat Agree,Somewhat Agree,Somewhat Agree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,LEAVE,5
26,1652104782743,09/05/2022 13:59:42,6434590,5,24,Neither Agree nor Disagree,statements,93,Rarely,Rarely,39,Female,Vocational Training / Apprenticeship,1,Leave,Independence - the belief that we can be independent and be free to make our own rules and laws. That we could decide what we do with our Money and boarders and wasnât told what we had to do,Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,LEAVE,4
27,1652104786548,09/05/2022 13:59:46,6434590,5,25,Agree,statements,97,Never,Never,24,Female,A levels,2,Leave,To stop or limit the amount of people coming to the country to live here as I see it as a threat,Somewhat Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,LEAVE,6
28,1652104788799,09/05/2022 13:59:48,6434590,5,26,Agree,statements,99,Most weeks,Most weeks,69,Female,No formal qualifications,1,Leave,Get control back of our country,Agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,LEAVE,6
29,1652104791009,09/05/2022 13:59:51,6434590,5,27,Neither Agree nor Disagree,statements,96,Rarely,Rarely,47,Male,GCSEs,2,Remain,Better for smaller businesses less tax to pay,Disagree,NA,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,LEAVE,4
30,1652104794839,09/05/2022 13:59:54,6434590,5,28,Disagree,statements,100,Rarely,Most weeks,49,Female,GCSEs,2,Remain,dont think uk is strong enough to stand alone,Somewhat Agree,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Somewhat Agree,Strongly Disagree,Somewhat Agree,NA,NA,NA,LEAVE,2
31,1652104798671,09/05/2022 13:59:58,6434590,5,29,Neither Agree nor Disagree,statements,96,Rarely,Rarely,47,Male,GCSEs,3,Remain,The EU is one of the most successful peace projects,Disagree,NA,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,LEAVE,4
32,1652104804271,09/05/2022 14:00:04,6434590,5,30,Somewhat Agree,statements,96,Rarely,Rarely,47,Male,GCSEs,3,Leave,Free market trading no restrictions and a better deal for our exports,Disagree,NA,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,LEAVE,5
33,1652104811440,09/05/2022 14:00:11,6434590,5,31,Agree,statements,99,Most weeks,Most weeks,69,Female,No formal qualifications,2,Leave,Less immigration more control over who comes into the country,Agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,LEAVE,6
34,1652104813367,09/05/2022 14:00:13,6434590,5,32,Neither Agree nor Disagree,statements,94,Rarely,Most months,34,Female,"Undergraduate degree (BSc, BA)",1,Remain,"Stability and support from Europe, being able to rely on other countries if we need help",Neither Agree nor Disagree,NA,Somewhat Agree,Somewhat Agree,Disagree,NA,NA,NA,Disagree,Somewhat Disagree,Somewhat Disagree,NA,NA,NA,LEAVE,4
35,1652104815376,09/05/2022 14:00:15,6434590,5,33,Neither Agree nor Disagree,statements,97,Never,Never,24,Female,A levels,3,Remain,To let everyone have the same chance of studying across the EU,Somewhat Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,LEAVE,4
36,1652104818519,09/05/2022 14:00:18,6434590,5,34,Somewhat Agree,statements,96,Rarely,Rarely,47,Male,GCSEs,1,Remain,Safety in numbers as a European nation we can combine all our assets together,Disagree,NA,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,LEAVE,5
37,1652104822059,09/05/2022 14:00:22,6434590,5,35,Somewhat Disagree,statements,96,Rarely,Rarely,47,Male,GCSEs,2,Leave,Less money going to France we pay billions of pounds to Brussels,Disagree,NA,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,LEAVE,3
38,1652104824159,09/05/2022 14:00:24,6434590,5,36,Neither Agree nor Disagree,statements,95,Never,Rarely,48,Male,A levels,3,Remain,Freedom of movement,Neither Agree nor Disagree,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,LEAVE,4
39,1652104827375,09/05/2022 14:00:27,6434590,5,37,Agree,statements,91,Rarely,Rarely,37,Female,"GCSEs,A levels",1,Leave,"Immigration, tighter control over who we let into the country.",Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Somewhat Disagree,NA,NA,NA,LEAVE,6
40,1652104829296,09/05/2022 14:00:29,6434590,5,38,Neither Agree nor Disagree,statements,97,Never,Never,24,Female,A levels,1,Leave,That it will open up a lot more opportunities and possibilities to everyone in Britain,Somewhat Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,LEAVE,4
41,1652104833038,09/05/2022 14:00:33,6434590,5,39,Neither Agree nor Disagree,statements,99,Most weeks,Most weeks,69,Female,No formal qualifications,2,Remain,We would receive grants from the EU for farming etc,Agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,LEAVE,4
42,1652104835395,09/05/2022 14:00:35,6434590,5,40,Somewhat Disagree,statements,91,Rarely,Rarely,37,Female,"GCSEs,A levels",2,Remain,Easy to travel to other EU countries,Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Somewhat Disagree,NA,NA,NA,LEAVE,3
44,1652104845198,09/05/2022 14:00:45,6434590,5,42,Somewhat Disagree,statements,94,Rarely,Most months,34,Female,"Undergraduate degree (BSc, BA)",1,Leave,Financially better off,Neither Agree nor Disagree,NA,Somewhat Agree,Somewhat Agree,Disagree,NA,NA,NA,Disagree,Somewhat Disagree,Somewhat Disagree,NA,NA,NA,LEAVE,3
45,1652104847477,09/05/2022 14:00:47,6434590,5,43,Neither Agree nor Disagree,statements,100,Rarely,Most weeks,49,Female,GCSEs,2,Leave,make our own decisions as a country,Somewhat Agree,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Somewhat Agree,Strongly Disagree,Somewhat Agree,NA,NA,NA,LEAVE,4
47,1652104853922,09/05/2022 14:00:53,6434590,5,45,Neither Agree nor Disagree,statements,92,Never,Never,67,Male,A levels,3,Remain,Easier travel within Europe,Strongly agree,NA,Somewhat Agree,Somewhat Agree,Somewhat Agree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,LEAVE,4
48,1652104856444,09/05/2022 14:00:56,6434590,5,46,Disagree,statements,98,Rarely,Rarely,31,Female,GCSEs,2,Remain,I agreed with the politicians outcomes,Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,LEAVE,2
49,1652104859084,09/05/2022 14:00:59,6434590,5,47,Neither Agree nor Disagree,statements,95,Never,Rarely,48,Male,A levels,2,Leave,Eu laws incompatible with Uk Sovereignty,Neither Agree nor Disagree,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,LEAVE,4
50,1652104862162,09/05/2022 14:01:02,6434590,5,48,Somewhat Disagree,statements,99,Most weeks,Most weeks,69,Female,No formal qualifications,3,Leave,We don't have to send money to EU,Agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,LEAVE,3
51,1652104864762,09/05/2022 14:01:04,6434590,5,49,Neither Agree nor Disagree,statements,100,Rarely,Most weeks,49,Female,GCSEs,3,Remain,weak minded and think uk needs other country's to survive,Somewhat Agree,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Somewhat Agree,Strongly Disagree,Somewhat Agree,NA,NA,NA,LEAVE,4
52,1652104868535,09/05/2022 14:01:08,6434590,5,50,Somewhat Disagree,statements,91,Rarely,Rarely,37,Female,"GCSEs,A levels",3,Remain,Stability of the Â£ against the euro,Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Somewhat Disagree,NA,NA,NA,LEAVE,3
53,1652104870724,09/05/2022 14:01:10,6434590,5,51,Neither Agree nor Disagree,statements,98,Rarely,Rarely,31,Female,GCSEs,2,Leave,I believed it was the the most beneficial option,Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,LEAVE,4
54,1652104873733,09/05/2022 14:01:13,6434590,5,52,Neither Agree nor Disagree,statements,92,Never,Never,67,Male,A levels,1,Remain,Better trade with the rest of Europe,Strongly agree,NA,Somewhat Agree,Somewhat Agree,Somewhat Agree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,LEAVE,4
55,1652104876754,09/05/2022 14:01:16,6434590,5,53,Disagree,statements,93,Rarely,Rarely,39,Female,Vocational Training / Apprenticeship,2,Leave,Believing what the media was saying,Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,LEAVE,2
56,1652104880727,09/05/2022 14:01:20,6434590,5,54,Neither Agree nor Disagree,statements,94,Rarely,Most months,34,Female,"Undergraduate degree (BSc, BA)",3,Leave,Immigration restrictions to prevent free movement,Neither Agree nor Disagree,NA,Somewhat Agree,Somewhat Agree,Disagree,NA,NA,NA,Disagree,Somewhat Disagree,Somewhat Disagree,NA,NA,NA,LEAVE,4
57,1652104883914,09/05/2022 14:01:23,6434590,5,55,Neither Agree nor Disagree,statements,94,Rarely,Most months,34,Female,"Undergraduate degree (BSc, BA)",3,Remain,Access to trade deals across Europe,Neither Agree nor Disagree,NA,Somewhat Agree,Somewhat Agree,Disagree,NA,NA,NA,Disagree,Somewhat Disagree,Somewhat Disagree,NA,NA,NA,LEAVE,4
58,1652104888923,09/05/2022 14:01:28,6434590,5,56,Neither Agree nor Disagree,statements,95,Never,Rarely,48,Male,A levels,3,Leave,Lack of immigration control,Neither Agree nor Disagree,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,LEAVE,4
59,1652104891643,09/05/2022 14:01:31,6434590,5,57,Somewhat Agree,statements,91,Rarely,Rarely,37,Female,"GCSEs,A levels",3,Leave,Paying to be in the eu,Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Somewhat Disagree,NA,NA,NA,LEAVE,5
60,1652104895039,09/05/2022 14:01:35,6434590,5,58,Neither Agree nor Disagree,statements,97,Never,Never,24,Female,A levels,3,Leave,I believe that the uks economy would be better off on our own than relying on other countries,Somewhat Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,LEAVE,4
61,1652104898363,09/05/2022 14:01:38,6434590,5,59,Somewhat Disagree,statements,96,Rarely,Rarely,47,Male,GCSEs,1,Leave,Independence we can survive on our own as a nation,Disagree,NA,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,LEAVE,3
62,1652104900222,09/05/2022 14:01:40,6434590,5,60,Neither Agree nor Disagree,statements,97,Never,Never,24,Female,A levels,2,Remain,To keep it the same as we are all used it it and it works,Somewhat Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,LEAVE,4
63,1652104901748,09/05/2022 14:01:41,6434590,5,61,Neither Agree nor Disagree,statements,98,Rarely,Rarely,31,Female,GCSEs,1,Remain,I believe its the best  option,Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,LEAVE,4
64,1652104904688,09/05/2022 14:01:44,6434590,5,62,Neither Agree nor Disagree,statements,99,Most weeks,Most weeks,69,Female,No formal qualifications,3,Remain,There would be freedom of movement between countries,Agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,LEAVE,4
3,1652104821950,09/05/2022 14:00:21,6434603,5,1,Neither Agree nor Disagree,statements,98,Rarely,Rarely,31,Female,GCSEs,2,Remain,I agreed with the politicians outcomes,Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,LEAVE,4
4,1652104831804,09/05/2022 14:00:31,6434603,5,2,Somewhat Disagree,statements,97,Never,Never,24,Female,A levels,3,Remain,To let everyone have the same chance of studying across the EU,Somewhat Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,LEAVE,3
5,1652104839653,09/05/2022 14:00:39,6434603,5,3,Neither Agree nor Disagree,statements,95,Never,Rarely,48,Male,A levels,2,Remain,Easy access and free trading to largest market in the world,Neither Agree nor Disagree,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,LEAVE,4
