Event.Index,UTC.Timestamp,UTC.Date,Participant.Private.ID,Task.Version,Trial.Number,Response,display,ARGUER_ID,discuss_1,read_1,age,gender,edu,argument_ID,Arg_Position,Arguments,rater_position,response_ratings,Arguer_Position,argument_index,Rater_ID,argument_Position,condition,ITT_cond,passedITT
23,1658935993872,27/07/2022 15:33:13,6847645,3,21,Disagree,statements,59,Most months,Rarely,58,Female,"GCSEs,A levels",3,For,It's the only way out of this pandemic,Pro,2,ANTI,951,309,For,ITT,1,0
24,1658936001086,27/07/2022 15:33:21,6847645,3,22,Disagree,statements,53,Most days,Most days,33,Male,GCSEs,1,For,It's effective because the news told me so,Pro,2,ANTI,913,309,For,ITT,1,0
26,1658936007177,27/07/2022 15:33:27,6847645,3,24,Somewhat Agree,statements,54,Most days,Most days,47,Female,"Undergraduate degree (BSc, BA)",1,For,Its a deadly disease,Pro,5,ANTI,919,309,For,ITT,1,0
27,1658936009927,27/07/2022 15:33:29,6847645,3,25,Disagree,statements,53,Most days,Most days,33,Male,GCSEs,2,For,All my friends have got it so IÈm getting it,Pro,2,ANTI,914,309,For,ITT,1,0
29,1658936016392,27/07/2022 15:33:36,6847645,3,27,Somewhat Agree,statements,58,Most weeks,Rarely,28,Female,"Undergraduate degree (BSc, BA)",1,For,Want to get back to normal,Pro,5,ANTI,943,309,For,ITT,1,0
31,1658936022472,27/07/2022 15:33:42,6847645,3,29,Disagree,statements,58,Most weeks,Rarely,28,Female,"Undergraduate degree (BSc, BA)",2,For,Have underlying health conditions,Pro,2,ANTI,944,309,For,ITT,1,0
32,1658936026339,27/07/2022 15:33:46,6847645,3,30,Agree,statements,55,Rarely,Rarely,49,Female,"Undergraduate degree (BSc, BA)",3,For,Most people haven't had any serious side effects.,Pro,6,ANTI,927,309,For,ITT,1,1
34,1658936084357,27/07/2022 15:34:44,6847645,3,32,Somewhat Agree,statements,60,Rarely,A few times a year,30,Female,"Undergraduate degree (BSc, BA)",1,For,"Herd immunity if everyone does it, it will be more effective",Pro,5,ANTI,955,309,For,ITT,1,0
35,1658936087319,27/07/2022 15:34:47,6847645,3,33,Somewhat Agree,statements,55,Rarely,Rarely,49,Female,"Undergraduate degree (BSc, BA)",1,For,It's what everybody else is doing.,Pro,5,ANTI,925,309,For,ITT,1,0
38,1658936099186,27/07/2022 15:34:59,6847645,3,36,Agree,statements,56,A few times a year,A few times a year,25,Female,A levels,2,For,Lessen chance of spreading it,Pro,6,ANTI,932,309,For,ITT,1,1
43,1658936117083,27/07/2022 15:35:17,6847645,3,41,Somewhat Disagree,statements,51,Rarely,Most days,59,Female,"Undergraduate degree (BSc, BA)",1,For,I'm worried about catching the coronavirus.,Pro,3,ANTI,901,309,For,ITT,1,0
45,1658936122244,27/07/2022 15:35:22,6847645,3,43,Somewhat Disagree,statements,51,Rarely,Most days,59,Female,"Undergraduate degree (BSc, BA)",2,For,I want to be able to go out and about without worrying.,Pro,3,ANTI,902,309,For,ITT,1,0
50,1658936137914,27/07/2022 15:35:37,6847645,3,48,Agree,statements,57,Most weeks,Most months,29,Female,"Undergraduate degree (BSc, BA)",2,For,reduce the impact of COVID-19 symptoms when contracted,Pro,6,ANTI,938,309,For,ITT,1,1
51,1658936140708,27/07/2022 15:35:40,6847645,3,49,Agree,statements,54,Most days,Most days,47,Female,"Undergraduate degree (BSc, BA)",3,For,"Even though it may not be fatal for everyone , people ca still suffer from long covid",Pro,6,ANTI,921,309,For,ITT,1,1
52,1658936143445,27/07/2022 15:35:43,6847645,3,50,Somewhat Agree,statements,52,Rarely,Most months,43,Female,"Undergraduate degree (BSc, BA)",3,For,"Vaccines are good, regardless of how new or experimental they are",Pro,5,ANTI,909,309,For,ITT,1,0
55,1658936152760,27/07/2022 15:35:52,6847645,3,53,Somewhat Agree,statements,56,A few times a year,A few times a year,25,Female,A levels,3,For,Go 'back to normal',Pro,5,ANTI,933,309,For,ITT,1,0
60,1658936173598,27/07/2022 15:36:13,6847645,3,58,Somewhat Agree,statements,60,Rarely,A few times a year,30,Female,"Undergraduate degree (BSc, BA)",3,For,get back to normal life,Pro,5,ANTI,957,309,For,ITT,1,0
62,1658936180375,27/07/2022 15:36:20,6847645,3,60,Disagree,statements,58,Most weeks,Rarely,28,Female,"Undergraduate degree (BSc, BA)",3,For,Have close family with underlying heath conditions,Pro,2,ANTI,945,309,For,ITT,1,0
64,1658936187027,27/07/2022 15:36:27,6847645,3,62,Disagree,statements,52,Rarely,Most months,43,Female,"Undergraduate degree (BSc, BA)",2,For,"If I don't take it, I'll die from the disease.",Pro,2,ANTI,908,309,For,ITT,1,0
4,1658936279109,27/07/2022 15:37:59,6847705,3,2,Strongly Agree,statements,51,Rarely,Most days,59,Female,"Undergraduate degree (BSc, BA)",2,For,I want to be able to go out and about without worrying.,Pro,7,ANTI,902,326,For,ITT,1,1
5,1658936285928,27/07/2022 15:38:05,6847705,3,3,Disagree,statements,52,Rarely,Most months,43,Female,"Undergraduate degree (BSc, BA)",1,For,"Because everyone I know had it, i.e. peer pressure",Pro,2,ANTI,907,326,For,ITT,1,0
7,1658936296022,27/07/2022 15:38:16,6847705,3,5,Disagree,statements,53,Most days,Most days,33,Male,GCSEs,2,For,All my friends have got it so IÈm getting it,Pro,2,ANTI,914,326,For,ITT,1,0
9,1658936305157,27/07/2022 15:38:25,6847705,3,7,Strongly Agree,statements,59,Most months,Rarely,58,Female,"GCSEs,A levels",1,For,I want to help by being vaccinated,Pro,7,ANTI,949,326,For,ITT,1,1
12,1658936312702,27/07/2022 15:38:32,6847705,3,10,Strongly Agree,statements,56,A few times a year,A few times a year,25,Female,A levels,1,For,Lessen severity of symptoms for myself,Pro,7,ANTI,931,326,For,ITT,1,1
14,1658936321417,27/07/2022 15:38:41,6847705,3,12,Neither Agree nor Disagree,statements,53,Most days,Most days,33,Male,GCSEs,3,For,I believe everything I hear,Pro,4,ANTI,915,326,For,ITT,1,0
16,1658936328388,27/07/2022 15:38:48,6847705,3,14,Agree,statements,60,Rarely,A few times a year,30,Female,"Undergraduate degree (BSc, BA)",3,For,get back to normal life,Pro,6,ANTI,957,326,For,ITT,1,1
17,1658936331024,27/07/2022 15:38:51,6847705,3,15,Strongly Agree,statements,56,A few times a year,A few times a year,25,Female,A levels,2,For,Lessen chance of spreading it,Pro,7,ANTI,932,326,For,ITT,1,1
19,1658936336349,27/07/2022 15:38:56,6847705,3,17,Agree,statements,58,Most weeks,Rarely,28,Female,"Undergraduate degree (BSc, BA)",1,For,Want to get back to normal,Pro,6,ANTI,943,326,For,ITT,1,1
21,1658936344365,27/07/2022 15:39:04,6847705,3,19,Agree,statements,56,A few times a year,A few times a year,25,Female,A levels,3,For,Go 'back to normal',Pro,6,ANTI,933,326,For,ITT,1,1
24,1658936356793,27/07/2022 15:39:16,6847705,3,22,Strongly Agree,statements,57,Most weeks,Most months,29,Female,"Undergraduate degree (BSc, BA)",2,For,reduce the impact of COVID-19 symptoms when contracted,Pro,7,ANTI,938,326,For,ITT,1,1
27,1658936367639,27/07/2022 15:39:27,6847705,3,25,Agree,statements,52,Rarely,Most months,43,Female,"Undergraduate degree (BSc, BA)",3,For,"Vaccines are good, regardless of how new or experimental they are",Pro,6,ANTI,909,326,For,ITT,1,1
31,1658936381730,27/07/2022 15:39:41,6847705,3,29,Disagree,statements,55,Rarely,Rarely,49,Female,"Undergraduate degree (BSc, BA)",1,For,It's what everybody else is doing.,Pro,2,ANTI,925,326,For,ITT,1,0
32,1658936384335,27/07/2022 15:39:44,6847705,3,30,Strongly Agree,statements,51,Rarely,Most days,59,Female,"Undergraduate degree (BSc, BA)",1,For,I'm worried about catching the coronavirus.,Pro,7,ANTI,901,326,For,ITT,1,1
34,1658936394088,27/07/2022 15:39:54,6847705,3,32,Agree,statements,58,Most weeks,Rarely,28,Female,"Undergraduate degree (BSc, BA)",2,For,Have underlying health conditions,Pro,6,ANTI,944,326,For,ITT,1,1
35,1658936397282,27/07/2022 15:39:57,6847705,3,33,Somewhat Disagree,statements,55,Rarely,Rarely,49,Female,"Undergraduate degree (BSc, BA)",2,For,I feel as if I have to or other people will judge me.,Pro,3,ANTI,926,326,For,ITT,1,0
36,1658936401073,27/07/2022 15:40:01,6847705,3,34,Somewhat Agree,statements,53,Most days,Most days,33,Male,GCSEs,1,For,It's effective because the news told me so,Pro,5,ANTI,913,326,For,ITT,1,0
37,1658936403689,27/07/2022 15:40:03,6847705,3,35,Agree,statements,59,Most months,Rarely,58,Female,"GCSEs,A levels",3,For,It's the only way out of this pandemic,Pro,6,ANTI,951,326,For,ITT,1,1
39,1658936408772,27/07/2022 15:40:08,6847705,3,37,Agree,statements,57,Most weeks,Most months,29,Female,"Undergraduate degree (BSc, BA)",3,For,Help society to get back to normal,Pro,6,ANTI,939,326,For,ITT,1,1
41,1658936415341,27/07/2022 15:40:15,6847705,3,39,Agree,statements,60,Rarely,A few times a year,30,Female,"Undergraduate degree (BSc, BA)",1,For,"Herd immunity if everyone does it, it will be more effective",Pro,6,ANTI,955,326,For,ITT,1,1
42,1658936417646,27/07/2022 15:40:17,6847705,3,40,Strongly Agree,statements,54,Most days,Most days,47,Female,"Undergraduate degree (BSc, BA)",1,For,Its a deadly disease,Pro,7,ANTI,919,326,For,ITT,1,1
43,1658936420717,27/07/2022 15:40:20,6847705,3,41,Agree,statements,55,Rarely,Rarely,49,Female,"Undergraduate degree (BSc, BA)",3,For,Most people haven't had any serious side effects.,Pro,6,ANTI,927,326,For,ITT,1,1
45,1658936426784,27/07/2022 15:40:26,6847705,3,43,Strongly Agree,statements,57,Most weeks,Most months,29,Female,"Undergraduate degree (BSc, BA)",1,For,Lower infection and transmission rates,Pro,7,ANTI,937,326,For,ITT,1,1
46,1658936429261,27/07/2022 15:40:29,6847705,3,44,Agree,statements,52,Rarely,Most months,43,Female,"Undergraduate degree (BSc, BA)",2,For,"If I don't take it, I'll die from the disease.",Pro,6,ANTI,908,326,For,ITT,1,1
47,1658936432257,27/07/2022 15:40:32,6847705,3,45,Strongly Agree,statements,58,Most weeks,Rarely,28,Female,"Undergraduate degree (BSc, BA)",3,For,Have close family with underlying heath conditions,Pro,7,ANTI,945,326,For,ITT,1,1
50,1658936441486,27/07/2022 15:40:41,6847705,3,48,Strongly Agree,statements,59,Most months,Rarely,58,Female,"GCSEs,A levels",2,For,I want to feel safer,Pro,7,ANTI,950,326,For,ITT,1,1
52,1658936456949,27/07/2022 15:40:56,6847705,3,50,Somewhat Agree,statements,54,Most days,Most days,47,Female,"Undergraduate degree (BSc, BA)",3,For,"Even though it may not be fatal for everyone , people ca still suffer from long covid",Pro,5,ANTI,921,326,For,ITT,1,0
55,1658936471868,27/07/2022 15:41:11,6847705,3,53,Strongly Agree,statements,60,Rarely,A few times a year,30,Female,"Undergraduate degree (BSc, BA)",2,For,looking after most vulnerable in society and protecting friends and family,Pro,7,ANTI,956,326,For,ITT,1,1
61,1658936497732,27/07/2022 15:41:37,6847705,3,59,Strongly Agree,statements,54,Most days,Most days,47,Female,"Undergraduate degree (BSc, BA)",2,For,I want to do my bit to protect the vulnerable ...so I don't pass it on to others,Pro,7,ANTI,920,326,For,ITT,1,1
64,1658936506264,27/07/2022 15:41:46,6847705,3,62,Agree,statements,51,Rarely,Most days,59,Female,"Undergraduate degree (BSc, BA)",3,For,I want to get back to 'normal'.,Pro,6,ANTI,903,326,For,ITT,1,1
3,1658936459727,27/07/2022 15:40:59,6847735,3,1,Somewhat Agree,statements,55,Rarely,Rarely,49,Female,"Undergraduate degree (BSc, BA)",2,For,I feel as if I have to or other people will judge me.,Pro,5,ANTI,926,342,For,ITT,1,0
6,1658936470311,27/07/2022 15:41:10,6847735,3,4,Agree,statements,52,Rarely,Most months,43,Female,"Undergraduate degree (BSc, BA)",3,For,"Vaccines are good, regardless of how new or experimental they are",Pro,6,ANTI,909,342,For,ITT,1,1
7,1658936472032,27/07/2022 15:41:12,6847735,3,5,Agree,statements,57,Most weeks,Most months,29,Female,"Undergraduate degree (BSc, BA)",1,For,Lower infection and transmission rates,Pro,6,ANTI,937,342,For,ITT,1,1
14,1658936488645,27/07/2022 15:41:28,6847735,3,12,Strongly Agree,statements,59,Most months,Rarely,58,Female,"GCSEs,A levels",1,For,I want to help by being vaccinated,Pro,7,ANTI,949,342,For,ITT,1,1
15,1658936490336,27/07/2022 15:41:30,6847735,3,13,Agree,statements,57,Most weeks,Most months,29,Female,"Undergraduate degree (BSc, BA)",2,For,reduce the impact of COVID-19 symptoms when contracted,Pro,6,ANTI,938,342,For,ITT,1,1
18,1658936501926,27/07/2022 15:41:41,6847735,3,16,Somewhat Agree,statements,59,Most months,Rarely,58,Female,"GCSEs,A levels",2,For,I want to feel safer,Pro,5,ANTI,950,342,For,ITT,1,0
19,1658936505857,27/07/2022 15:41:45,6847735,3,17,Somewhat Agree,statements,56,A few times a year,A few times a year,25,Female,A levels,1,For,Lessen severity of symptoms for myself,Pro,5,ANTI,931,342,For,ITT,1,0
20,1658936507488,27/07/2022 15:41:47,6847735,3,18,Neither Agree nor Disagree,statements,53,Most days,Most days,33,Male,GCSEs,3,For,I believe everything I hear,Pro,4,ANTI,915,342,For,ITT,1,0
24,1658936562094,27/07/2022 15:42:42,6847735,3,22,Somewhat Agree,statements,53,Most days,Most days,33,Male,GCSEs,2,For,All my friends have got it so IÈm getting it,Pro,5,ANTI,914,342,For,ITT,1,0
25,1658936564013,27/07/2022 15:42:44,6847735,3,23,Somewhat Disagree,statements,52,Rarely,Most months,43,Female,"Undergraduate degree (BSc, BA)",2,For,"If I don't take it, I'll die from the disease.",Pro,3,ANTI,908,342,For,ITT,1,0
31,1658936581757,27/07/2022 15:43:01,6847735,3,29,Somewhat Agree,statements,51,Rarely,Most days,59,Female,"Undergraduate degree (BSc, BA)",2,For,I want to be able to go out and about without worrying.,Pro,5,ANTI,902,342,For,ITT,1,0
32,1658936583421,27/07/2022 15:43:03,6847735,3,30,Agree,statements,60,Rarely,A few times a year,30,Female,"Undergraduate degree (BSc, BA)",2,For,looking after most vulnerable in society and protecting friends and family,Pro,6,ANTI,956,342,For,ITT,1,1
33,1658936585563,27/07/2022 15:43:05,6847735,3,31,Agree,statements,54,Most days,Most days,47,Female,"Undergraduate degree (BSc, BA)",1,For,Its a deadly disease,Pro,6,ANTI,919,342,For,ITT,1,1
35,1658936589065,27/07/2022 15:43:09,6847735,3,33,Neither Agree nor Disagree,statements,53,Most days,Most days,33,Male,GCSEs,1,For,It's effective because the news told me so,Pro,4,ANTI,913,342,For,ITT,1,0
38,1658936599025,27/07/2022 15:43:19,6847735,3,36,Somewhat Agree,statements,54,Most days,Most days,47,Female,"Undergraduate degree (BSc, BA)",3,For,"Even though it may not be fatal for everyone , people ca still suffer from long covid",Pro,5,ANTI,921,342,For,ITT,1,0
39,1658936600333,27/07/2022 15:43:20,6847735,3,37,Somewhat Agree,statements,56,A few times a year,A few times a year,25,Female,A levels,2,For,Lessen chance of spreading it,Pro,5,ANTI,932,342,For,ITT,1,0
40,1658936601545,27/07/2022 15:43:21,6847735,3,38,Somewhat Agree,statements,55,Rarely,Rarely,49,Female,"Undergraduate degree (BSc, BA)",3,For,Most people haven't had any serious side effects.,Pro,5,ANTI,927,342,For,ITT,1,0
41,1658936602828,27/07/2022 15:43:22,6847735,3,39,Somewhat Agree,statements,54,Most days,Most days,47,Female,"Undergraduate degree (BSc, BA)",2,For,I want to do my bit to protect the vulnerable ...so I don't pass it on to others,Pro,5,ANTI,920,342,For,ITT,1,0
43,1658936605448,27/07/2022 15:43:25,6847735,3,41,Somewhat Agree,statements,58,Most weeks,Rarely,28,Female,"Undergraduate degree (BSc, BA)",3,For,Have close family with underlying heath conditions,Pro,5,ANTI,945,342,For,ITT,1,0
44,1658936606399,27/07/2022 15:43:26,6847735,3,42,Somewhat Agree,statements,55,Rarely,Rarely,49,Female,"Undergraduate degree (BSc, BA)",1,For,It's what everybody else is doing.,Pro,5,ANTI,925,342,For,ITT,1,0
46,1658936609541,27/07/2022 15:43:29,6847735,3,44,Agree,statements,56,A few times a year,A few times a year,25,Female,A levels,3,For,Go 'back to normal',Pro,6,ANTI,933,342,For,ITT,1,1
49,1658936613909,27/07/2022 15:43:33,6847735,3,47,Neither Agree nor Disagree,statements,60,Rarely,A few times a year,30,Female,"Undergraduate degree (BSc, BA)",1,For,"Herd immunity if everyone does it, it will be more effective",Pro,4,ANTI,955,342,For,ITT,1,0
50,1658936615709,27/07/2022 15:43:35,6847735,3,48,Agree,statements,59,Most months,Rarely,58,Female,"GCSEs,A levels",3,For,It's the only way out of this pandemic,Pro,6,ANTI,951,342,For,ITT,1,1
52,1658936684802,27/07/2022 15:44:44,6847735,3,50,Somewhat Agree,statements,58,Most weeks,Rarely,28,Female,"Undergraduate degree (BSc, BA)",2,For,Have underlying health conditions,Pro,5,ANTI,944,342,For,ITT,1,0
53,1658936686006,27/07/2022 15:44:46,6847735,3,51,Strongly Agree,statements,51,Rarely,Most days,59,Female,"Undergraduate degree (BSc, BA)",3,For,I want to get back to 'normal'.,Pro,7,ANTI,903,342,For,ITT,1,1
55,1658936688647,27/07/2022 15:44:48,6847735,3,53,Agree,statements,58,Most weeks,Rarely,28,Female,"Undergraduate degree (BSc, BA)",1,For,Want to get back to normal,Pro,6,ANTI,943,342,For,ITT,1,1
58,1658936693046,27/07/2022 15:44:53,6847735,3,56,Somewhat Agree,statements,57,Most weeks,Most months,29,Female,"Undergraduate degree (BSc, BA)",3,For,Help society to get back to normal,Pro,5,ANTI,939,342,For,ITT,1,0
61,1658936697520,27/07/2022 15:44:57,6847735,3,59,Somewhat Agree,statements,52,Rarely,Most months,43,Female,"Undergraduate degree (BSc, BA)",1,For,"Because everyone I know had it, i.e. peer pressure",Pro,5,ANTI,907,342,For,ITT,1,0
62,1658936699025,27/07/2022 15:44:59,6847735,3,60,Agree,statements,51,Rarely,Most days,59,Female,"Undergraduate degree (BSc, BA)",1,For,I'm worried about catching the coronavirus.,Pro,6,ANTI,901,342,For,ITT,1,1
64,1658936701716,27/07/2022 15:45:01,6847735,3,62,Somewhat Agree,statements,60,Rarely,A few times a year,30,Female,"Undergraduate degree (BSc, BA)",3,For,get back to normal life,Pro,5,ANTI,957,342,For,ITT,1,0
4,1658936455277,27/07/2022 15:40:55,6847734,3,2,Agree,statements,54,Most days,Most days,47,Female,"Undergraduate degree (BSc, BA)",1,For,Its a deadly disease,Pro,6,ANTI,919,341,For,ITT,1,1
5,1658936458596,27/07/2022 15:40:58,6847734,3,3,Somewhat Agree,statements,51,Rarely,Most days,59,Female,"Undergraduate degree (BSc, BA)",2,For,I want to be able to go out and about without worrying.,Pro,5,ANTI,902,341,For,ITT,1,0
8,1658936478939,27/07/2022 15:41:18,6847734,3,6,Somewhat Disagree,statements,52,Rarely,Most months,43,Female,"Undergraduate degree (BSc, BA)",3,For,"Vaccines are good, regardless of how new or experimental they are",Pro,3,ANTI,909,341,For,ITT,1,0
9,1658936481503,27/07/2022 15:41:21,6847734,3,7,Strongly Disagree,statements,53,Most days,Most days,33,Male,GCSEs,3,For,I believe everything I hear,Pro,1,ANTI,915,341,For,ITT,1,0
10,1658936484842,27/07/2022 15:41:24,6847734,3,8,Disagree,statements,53,Most days,Most days,33,Male,GCSEs,1,For,It's effective because the news told me so,Pro,2,ANTI,913,341,For,ITT,1,0
11,1658936488109,27/07/2022 15:41:28,6847734,3,9,Neither Agree nor Disagree,statements,52,Rarely,Most months,43,Female,"Undergraduate degree (BSc, BA)",2,For,"If I don't take it, I'll die from the disease.",Pro,4,ANTI,908,341,For,ITT,1,0
