Event.Index,UTC.Timestamp,UTC.Date,Participant.Private.ID,Task.Version,Trial.Number,Response,display,ARGUER_ID,discuss_1,read_1,age,gender,edu,argument_ID,Arg_Position,Arguments,rater_position,response_ratings,Arguer_Position,argument_index,Rater_ID,argument_Position,reasoning_stan,intellectual_stan_1,intellectual_stan_2,intellectual_stan_3,morality_stan_1,morality_stan_2,morality_stan_3,condition,ITT_cond,passedITT
35,1647026353372,11/03/2022 19:19:13,6025091,7,33,Somewhat Agree,statements,5,A few times a year,Most months,28,Female,"Postgraduate degree (MSc, MA, MPhil)",4,Against,Meat give my a lot of strenght,Anti,5,PRO,28,192,Against,Neither Agree nor Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,0
36,1647026357367,11/03/2022 19:19:17,6025091,7,34,Disagree,statements,2,Rarely,A few times a year,23,Female,"Undergraduate degree (BSc, BA)",5,Against,Animals were put on earth for us to eat,Anti,2,PRO,11,192,Against,Somewhat Agree,Disagree,Disagree,Strongly Agree,Agree,Somewhat Agree,Somewhat Disagree,ITT,1,0
38,1647026412600,11/03/2022 19:20:12,6025091,7,36,Somewhat Agree,statements,3,A few times a year,A few times a year,23,Female,"Undergraduate degree (BSc, BA)",6,Against,"I can still save the planet, by advocating for the reduction of carbon dioxide.",Anti,5,PRO,18,192,Against,Strongly Agree,Neither Agree nor Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,0
40,1647026419305,11/03/2022 19:20:19,6025091,7,38,Agree,statements,10,it is a privileged lifestyle.,Most weeks,Most weeks,22,NA,6,Against,Being vegan is expensive,Anti,6,PRO,60,192,Against,Strongly Disagree,Disagree,Agree,Strongly Agree,Agree,Agree,Agree,ITT,1,1
41,1647026422008,11/03/2022 19:20:22,6025091,7,39,Agree,statements,1,Most weeks,Most weeks,23,Female,"Undergraduate degree (BSc, BA)",6,Against,I think going vegan is too expensive,Anti,6,PRO,6,192,Against,Strongly Disagree,Somewhat Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,ITT,1,1
42,1647026424890,11/03/2022 19:20:24,6025091,7,40,Somewhat Disagree,statements,1,Most weeks,Most weeks,23,Female,"Undergraduate degree (BSc, BA)",5,Against,I don't know how to go vegan.,Anti,3,PRO,5,192,Against,Strongly Disagree,Somewhat Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,ITT,1,0
44,1647026490106,11/03/2022 19:21:30,6025091,7,42,Strongly Agree,statements,3,A few times a year,A few times a year,23,Female,"Undergraduate degree (BSc, BA)",5,Against,I eat meat because it is the easiest way to get protein in my diet.,Anti,7,PRO,17,192,Against,Strongly Agree,Neither Agree nor Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,1
46,1647026502356,11/03/2022 19:21:42,6025091,7,44,Neither Agree nor Disagree,statements,6,Rarely,Once or twice a year,24,Female,"Postgraduate degree (MSc, MA, MPhil)",5,Against,I think veganism is too hard to accomplish,Anti,4,PRO,35,192,Against,Somewhat Disagree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,0
48,1647026699329,11/03/2022 19:24:59,6025091,7,46,Somewhat Disagree,statements,5,A few times a year,Most months,28,Female,"Postgraduate degree (MSc, MA, MPhil)",5,Against,people have always eaten meat. I don't see the point of elimination of meat,Anti,3,PRO,29,192,Against,Neither Agree nor Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,0
51,1647026727164,11/03/2022 19:25:27,6025091,7,49,Neither Agree nor Disagree,statements,8,Most weeks,A few times a year,29,Female,"Undergraduate degree (BSc, BA)",4,Against,because is the natural circle of life,Anti,4,PRO,46,192,Against,Somewhat Disagree,Disagree,Disagree,Disagree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,ITT,1,0
52,1647026729437,11/03/2022 19:25:29,6025091,7,50,Somewhat Disagree,statements,1,Most weeks,Most weeks,23,Female,"Undergraduate degree (BSc, BA)",4,Against,I love meat too much.,Anti,3,PRO,4,192,Against,Strongly Disagree,Somewhat Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,ITT,1,0
53,1647026739568,11/03/2022 19:25:39,6025091,7,51,Agree,statements,7,Rarely,Most months,19,Female,No formal qualifications,6,Against,Not eating meat and animal products will lead to vitamin and iron deficiencies.,Anti,6,PRO,42,192,Against,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
55,1647026756860,11/03/2022 19:25:56,6025091,7,53,Somewhat Disagree,statements,8,Most weeks,A few times a year,29,Female,"Undergraduate degree (BSc, BA)",5,Against,"not balanced diet, not able to take all the nutrients from a vegan diet",Anti,3,PRO,47,192,Against,Somewhat Disagree,Disagree,Disagree,Disagree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,ITT,1,0
56,1647026773755,11/03/2022 19:26:13,6025091,7,54,Somewhat Agree,statements,9,Most weeks,Most days,25,Male,"Postgraduate degree (MSc, MA, MPhil)",6,Against,you miss a lot of nutrients when you have a plant-based diet,Anti,5,PRO,54,192,Against,Somewhat Disagree,Disagree,Disagree,Somewhat Disagree,Agree,Neither Agree nor Disagree,Disagree,ITT,1,0
59,1647026791874,11/03/2022 19:26:31,6025091,7,57,Disagree,statements,5,A few times a year,Most months,28,Female,"Postgraduate degree (MSc, MA, MPhil)",6,Against,Meals which contains meat tast better,Anti,2,PRO,30,192,Against,Neither Agree nor Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,0
64,1647026843848,11/03/2022 19:27:23,6025091,7,62,Disagree,statements,4,Once or twice a year,Most weeks,22,Female,"Undergraduate degree (BSc, BA)",5,Against,I don't care or not believe in global warming,Anti,2,PRO,23,192,Against,Disagree,Neither Agree nor Disagree,Somewhat Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,ITT,1,0
6,1647017675270,11/03/2022 16:54:35,6023521,7,4,Somewhat Disagree,statements,20,A few times a year,Most days,29,Male,"Undergraduate degree (BSc, BA)",6,Against,"I'm not vegan because I love meat too much. I could never ditch cheese. Plus, vegan are always trying to spread their propaganda and that puts me off of their cult-like ideology.",Anti,3,PRO,120,95,Against,Strongly Disagree,Disagree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,ITT,1,0
8,1647017687108,11/03/2022 16:54:47,6023521,7,6,Somewhat Agree,statements,19,A few times a year,Most weeks,23,Male,"Undergraduate degree (BSc, BA)",5,Against,The animals are put down painlessly,Anti,5,PRO,113,95,Against,Disagree,Neither Agree nor Disagree,Agree,Agree,Somewhat Agree,Neither Agree nor Disagree,Disagree,ITT,1,0
9,1647017691313,11/03/2022 16:54:51,6023521,7,7,Somewhat Agree,statements,18,A few times a year,A few times a year,21,Female,NA,6,Against,Vegan diet might not be healthy (lack of vitamins).,Anti,5,PRO,108,95,Against,Somewhat Disagree,Disagree,Somewhat Disagree,Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,ITT,1,0
10,1647017694314,11/03/2022 16:54:54,6023521,7,8,Strongly Disagree,statements,14,Never,Most days,24,Non-binary,"Undergraduate degree (BSc, BA)",6,Against,Don't care about animals' welfare or environment,Anti,1,PRO,84,95,Against,Strongly Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Agree,Agree,Neither Agree nor Disagree,ITT,1,0
11,1647017701440,11/03/2022 16:55:01,6023521,7,9,Neither Agree nor Disagree,statements,16,Most weeks,Most days,27,Male,"Postgraduate degree (MSc, MA, MPhil)",6,Against,Soy is the first cause of deforestation in the world and soy is the main vegan food,Anti,4,PRO,96,95,Against,Strongly Disagree,Neither Agree nor Disagree,Somewhat Agree,Agree,Agree,Somewhat Agree,Somewhat Disagree,ITT,1,0
13,1647017712637,11/03/2022 16:55:12,6023521,7,11,Somewhat Agree,statements,11,A few times a year,Once or twice a year,23,Female,"Undergraduate degree (BSc, BA)",5,Against,I don't think I'm buying a dead animal when buying processed/packaged meat,Anti,5,PRO,65,95,Against,Disagree,Disagree,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,ITT,1,0
18,1647017740481,11/03/2022 16:55:40,6023521,7,16,Strongly Disagree,statements,20,A few times a year,Most days,29,Male,"Undergraduate degree (BSc, BA)",5,Against,"I'm not vegan because God put animals on Earth for us to use them. Otherwise they would be just running around uncontrollably, right??",Anti,1,PRO,119,95,Against,Strongly Disagree,Disagree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,ITT,1,0
19,1647017743872,11/03/2022 16:55:43,6023521,7,17,Neither Agree nor Disagree,statements,19,A few times a year,Most weeks,23,Male,"Undergraduate degree (BSc, BA)",6,Against,Vegan food tastes bad,Anti,4,PRO,114,95,Against,Disagree,Neither Agree nor Disagree,Agree,Agree,Somewhat Agree,Neither Agree nor Disagree,Disagree,ITT,1,0
20,1647017745817,11/03/2022 16:55:45,6023521,7,18,Somewhat Agree,statements,19,A few times a year,Most weeks,23,Male,"Undergraduate degree (BSc, BA)",4,Against,I like to eat red meat,Anti,5,PRO,112,95,Against,Disagree,Neither Agree nor Disagree,Agree,Agree,Somewhat Agree,Neither Agree nor Disagree,Disagree,ITT,1,0
21,1647017749279,11/03/2022 16:55:49,6023521,7,19,Neither Agree nor Disagree,statements,12,Most days,Most weeks,27,Female,Doctorate (PhD),6,Against,Being on a vegan diet is unhealthy for humans/ for me,Anti,4,PRO,72,95,Against,Somewhat Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Agree,Somewhat Agree,Strongly Agree,ITT,1,0
23,1647017759800,11/03/2022 16:55:59,6023521,7,21,Strongly Disagree,statements,14,Never,Most days,24,Non-binary,"Undergraduate degree (BSc, BA)",5,Against,Vegan cooking is expensive,Anti,1,PRO,83,95,Against,Strongly Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Agree,Agree,Neither Agree nor Disagree,ITT,1,0
26,1647017776988,11/03/2022 16:56:16,6023521,7,24,Strongly Agree,statements,16,Most weeks,Most days,27,Male,"Postgraduate degree (MSc, MA, MPhil)",4,Against,"You need meat for live, it has exential nutrients that vegetables don't have.",Anti,7,PRO,94,95,Against,Strongly Disagree,Neither Agree nor Disagree,Somewhat Agree,Agree,Agree,Somewhat Agree,Somewhat Disagree,ITT,1,1
28,1647017783097,11/03/2022 16:56:23,6023521,7,26,Somewhat Agree,statements,17,Rarely,Most months,38,Female,"Postgraduate degree (MSc, MA, MPhil)",5,Against,You can't get enough protein eating a vegan diet.,Anti,5,PRO,101,95,Against,Somewhat Agree,Strongly Disagree,Strongly Disagree,Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,ITT,1,0
31,1647017796541,11/03/2022 16:56:36,6023521,7,29,Strongly Disagree,statements,12,Most days,Most weeks,27,Female,Doctorate (PhD),4,Against,Animals don't have rights / where put on this Earth for us to eat,Anti,1,PRO,70,95,Against,Somewhat Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Agree,Somewhat Agree,Strongly Agree,ITT,1,0
32,1647017800137,11/03/2022 16:56:40,6023521,7,30,Neither Agree nor Disagree,statements,17,Rarely,Most months,38,Female,"Postgraduate degree (MSc, MA, MPhil)",6,Against,Being vegan is just a phase.,Anti,4,PRO,102,95,Against,Somewhat Agree,Strongly Disagree,Strongly Disagree,Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,ITT,1,0
33,1647017806059,11/03/2022 16:56:46,6023521,7,31,Somewhat Agree,statements,12,Most days,Most weeks,27,Female,Doctorate (PhD),5,Against,"I enjoy animal products (can't live without cheese or bacon), why would I give that up for some abstract moral concepts ?",Anti,5,PRO,71,95,Against,Somewhat Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Agree,Somewhat Agree,Strongly Agree,ITT,1,0
35,1647017814958,11/03/2022 16:56:54,6023521,7,33,Somewhat Agree,statements,16,Most weeks,Most days,27,Male,"Postgraduate degree (MSc, MA, MPhil)",5,Against,If you eat only vegetables you will not assume enough proteins.,Anti,5,PRO,95,95,Against,Strongly Disagree,Neither Agree nor Disagree,Somewhat Agree,Agree,Agree,Somewhat Agree,Somewhat Disagree,ITT,1,0
36,1647017842245,11/03/2022 16:57:22,6023521,7,34,Strongly Agree,statements,15,A few times a year,A few times a year,25,Female,"Postgraduate degree (MSc, MA, MPhil)",6,Against,More convenient/easier to get non-vegan food,Anti,7,PRO,90,95,Against,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Disagree,Strongly Disagree,ITT,1,1
38,1647017847853,11/03/2022 16:57:27,6023521,7,36,Somewhat Agree,statements,11,A few times a year,Once or twice a year,23,Female,"Undergraduate degree (BSc, BA)",6,Against,I won't be able to consume the necessary amount of protein,Anti,5,PRO,66,95,Against,Disagree,Disagree,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,ITT,1,0
39,1647017849627,11/03/2022 16:57:29,6023521,7,37,Somewhat Agree,statements,13,A few times a year,Most months,28,Female,"Postgraduate degree (MSc, MA, MPhil)",4,Against,Meat gives me a lot of strength,Anti,5,PRO,76,95,Against,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,0
44,1647017867175,11/03/2022 16:57:47,6023521,7,42,Strongly Agree,statements,18,A few times a year,A few times a year,21,Female,NA,5,Against,Vegan diet is too expensive.,Anti,7,PRO,107,95,Against,Somewhat Disagree,Disagree,Somewhat Disagree,Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,ITT,1,1
45,1647017870571,11/03/2022 16:57:50,6023521,7,43,Agree,statements,13,A few times a year,Most months,28,Female,"Postgraduate degree (MSc, MA, MPhil)",6,Against,Meals with meat tast better,Anti,6,PRO,78,95,Against,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,1
47,1647017881372,11/03/2022 16:58:01,6023521,7,45,Somewhat Agree,statements,20,A few times a year,Most days,29,Male,"Undergraduate degree (BSc, BA)",4,Against,I'm not vegan because I've always eaten meat. It's part of my culture and who I am.,Anti,5,PRO,118,95,Against,Strongly Disagree,Disagree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,ITT,1,0
49,1647017889252,11/03/2022 16:58:09,6023521,7,47,Neither Agree nor Disagree,statements,18,A few times a year,A few times a year,21,Female,NA,4,Against,"Vegan diet is too hard to be on (I love meat, cheese etc.).",Anti,4,PRO,106,95,Against,Somewhat Disagree,Disagree,Somewhat Disagree,Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,ITT,1,0
50,1647017892911,11/03/2022 16:58:12,6023521,7,48,Neither Agree nor Disagree,statements,13,A few times a year,Most months,28,Female,"Postgraduate degree (MSc, MA, MPhil)",5,Against,people have always eaten meat. There is no reason to eliminate them,Anti,4,PRO,77,95,Against,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,0
55,1647017934349,11/03/2022 16:58:54,6023521,7,53,Somewhat Agree,statements,15,A few times a year,A few times a year,25,Female,"Postgraduate degree (MSc, MA, MPhil)",4,Against,More variety of foods to eat,Anti,5,PRO,88,95,Against,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Disagree,Strongly Disagree,ITT,1,0
57,1647017934349,11/03/2022 16:58:54,6023521,7,55,Somewhat Agree,statements,11,A few times a year,Once or twice a year,23,Female,"Undergraduate degree (BSc, BA)",4,Against,because I like meat,Anti,5,PRO,64,95,Against,Disagree,Disagree,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,ITT,1,0
58,1647017934349,11/03/2022 16:58:54,6023521,7,56,Agree,statements,15,A few times a year,A few times a year,25,Female,"Postgraduate degree (MSc, MA, MPhil)",5,Against,Might have issues with veganism due to low iron or protein,Anti,6,PRO,89,95,Against,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Disagree,Strongly Disagree,ITT,1,1
61,1647017934349,11/03/2022 16:58:54,6023521,7,59,Neither Agree nor Disagree,statements,17,Rarely,Most months,38,Female,"Postgraduate degree (MSc, MA, MPhil)",4,Against,Humans were born to eat meat.,Anti,4,PRO,100,95,Against,Somewhat Agree,Strongly Disagree,Strongly Disagree,Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,ITT,1,0
62,1647017934349,11/03/2022 16:58:54,6023521,7,60,Neither Agree nor Disagree,statements,14,Never,Most days,24,Non-binary,"Undergraduate degree (BSc, BA)",4,Against,Vegan cooking is bland,Anti,4,PRO,82,95,Against,Strongly Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Agree,Agree,Neither Agree nor Disagree,ITT,1,0
3,1647017713246,11/03/2022 16:55:13,6023536,7,1,Agree,statements,19,A few times a year,Most weeks,23,Male,"Undergraduate degree (BSc, BA)",4,Against,I like to eat red meat,Anti,6,PRO,112,103,Against,Disagree,Neither Agree nor Disagree,Agree,Agree,Somewhat Agree,Neither Agree nor Disagree,Disagree,ITT,1,1
4,1647017721440,11/03/2022 16:55:21,6023536,7,2,Somewhat Agree,statements,16,Most weeks,Most days,27,Male,"Postgraduate degree (MSc, MA, MPhil)",4,Against,"You need meat for live, it has exential nutrients that vegetables don't have.",Anti,5,PRO,94,103,Against,Strongly Disagree,Neither Agree nor Disagree,Somewhat Agree,Agree,Agree,Somewhat Agree,Somewhat Disagree,ITT,1,0
5,1647017728211,11/03/2022 16:55:28,6023536,7,3,Somewhat Agree,statements,12,Most days,Most weeks,27,Female,Doctorate (PhD),5,Against,"I enjoy animal products (can't live without cheese or bacon), why would I give that up for some abstract moral concepts ?",Anti,5,PRO,71,103,Against,Somewhat Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Agree,Somewhat Agree,Strongly Agree,ITT,1,0
6,1647017732894,11/03/2022 16:55:32,6023536,7,4,Neither Agree nor Disagree,statements,15,A few times a year,A few times a year,25,Female,"Postgraduate degree (MSc, MA, MPhil)",5,Against,Might have issues with veganism due to low iron or protein,Anti,4,PRO,89,103,Against,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Disagree,Strongly Disagree,ITT,1,0
8,1647017742545,11/03/2022 16:55:42,6023536,7,6,Agree,statements,13,A few times a year,Most months,28,Female,"Postgraduate degree (MSc, MA, MPhil)",6,Against,Meals with meat tast better,Anti,6,PRO,78,103,Against,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,1
10,1647017754526,11/03/2022 16:55:54,6023536,7,8,Agree,statements,11,A few times a year,Once or twice a year,23,Female,"Undergraduate degree (BSc, BA)",6,Against,I won't be able to consume the necessary amount of protein,Anti,6,PRO,66,103,Against,Disagree,Disagree,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,ITT,1,1
11,1647017759128,11/03/2022 16:55:59,6023536,7,9,Somewhat Agree,statements,16,Most weeks,Most days,27,Male,"Postgraduate degree (MSc, MA, MPhil)",5,Against,If you eat only vegetables you will not assume enough proteins.,Anti,5,PRO,95,103,Against,Strongly Disagree,Neither Agree nor Disagree,Somewhat Agree,Agree,Agree,Somewhat Agree,Somewhat Disagree,ITT,1,0
12,1647017765075,11/03/2022 16:56:05,6023536,7,10,Somewhat Agree,statements,16,Most weeks,Most days,27,Male,"Postgraduate degree (MSc, MA, MPhil)",6,Against,Soy is the first cause of deforestation in the world and soy is the main vegan food,Anti,5,PRO,96,103,Against,Strongly Disagree,Neither Agree nor Disagree,Somewhat Agree,Agree,Agree,Somewhat Agree,Somewhat Disagree,ITT,1,0
