Event.Index,UTC.Timestamp,UTC.Date,Participant.Private.ID,Task.Version,Trial.Number,Response,display,ARGUER_ID,discuss_1,read_1,age,gender,edu,argument_ID,Arg_Position,Arguments,rater_position,response_ratings,Arguer_Position,argument_index,Rater_ID,argument_Position,reasoning_stan,intellectual_stan_1,intellectual_stan_2,intellectual_stan_3,morality_stan_1,morality_stan_2,morality_stan_3,condition,ITT_cond,passedITT
29,1652098001839,09/05/2022 12:06:41,6433368,4,27,Somewhat Disagree,statements,68,Rarely,Rarely,25,Female,"Undergraduate degree (BSc, BA)",6,Remain,Northern Ireland has suffered loss of trade even from the GB because of brexit,Anti,3,ANTI,1008,396,Against,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Baseline,0,NA
30,1652098004756,09/05/2022 12:06:44,6433368,4,28,Somewhat Agree,statements,67,Once or twice a year,Most months,57,Female,"Undergraduate degree (BSc, BA)",5,Remain,freedom of movement throughout EU,Anti,5,ANTI,1001,396,Against,Somewhat Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Baseline,0,NA
36,1652098023237,09/05/2022 12:07:03,6433368,4,34,Agree,statements,66,Never,A few times a year,41,Male,"Postgraduate degree (MSc, MA, MPhil)",5,Remain,Strong trade agreements between member countries,Anti,6,ANTI,995,396,Against,Somewhat Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
40,1652098034608,09/05/2022 12:07:14,6433368,4,38,Somewhat Agree,statements,62,Once or twice a year,Most weeks,30,Male,"Undergraduate degree (BSc, BA)",5,Remain,Solving trade restrictions for food and other perishable.,Anti,5,ANTI,971,396,Against,Strongly Disagree,Somewhat Agree,Strongly Agree,Agree,Somewhat Agree,Agree,Neither Agree nor Disagree,Baseline,0,NA
46,1652098060194,09/05/2022 12:07:40,6433368,4,44,Neither Agree nor Disagree,statements,63,Rarely,Rarely,23,Female,"Undergraduate degree (BSc, BA)",5,Remain,There are more job opportunities,Anti,4,ANTI,977,396,Against,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
47,1652098064329,09/05/2022 12:07:44,6433368,4,45,Disagree,statements,62,Once or twice a year,Most weeks,30,Male,"Undergraduate degree (BSc, BA)",4,Remain,To save consumers from being scammed in the future,Anti,2,ANTI,970,396,Against,Strongly Disagree,Somewhat Agree,Strongly Agree,Agree,Somewhat Agree,Agree,Neither Agree nor Disagree,Baseline,0,NA
48,1652098069608,09/05/2022 12:07:49,6433368,4,46,Somewhat Disagree,statements,69,Rarely,Most months,26,Female,"Postgraduate degree (MSc, MA, MPhil)",6,Remain,"Remain under European Court of Human Rights, so equality continues to be key.",Anti,3,ANTI,1014,396,Against,Disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Baseline,0,NA
49,1652098076553,09/05/2022 12:07:56,6433368,4,47,Neither Agree nor Disagree,statements,66,Never,A few times a year,41,Male,"Postgraduate degree (MSc, MA, MPhil)",6,Remain,Economic benefits for multiple ventures made available through central funding,Anti,4,ANTI,996,396,Against,Somewhat Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
51,1652098085314,09/05/2022 12:08:05,6433368,4,49,Somewhat Disagree,statements,61,Once or twice a year,Rarely,63,Female,"Undergraduate degree (BSc, BA)",4,Remain,More jobs in Finance Law etc being part Europe,Anti,3,ANTI,964,396,Against,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
53,1652098096446,09/05/2022 12:08:16,6433368,4,51,Somewhat Agree,statements,68,Rarely,Rarely,25,Female,"Undergraduate degree (BSc, BA)",5,Remain,Freedom of travel/settlement was guaranteed,Anti,5,ANTI,1007,396,Against,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Baseline,0,NA
54,1652098099120,09/05/2022 12:08:19,6433368,4,52,Agree,statements,70,Rarely,Most weeks,37,Female,"Undergraduate degree (BSc, BA)",4,Remain,To keep up the good relations across Europe,Anti,6,ANTI,1018,396,Against,Strongly Agree,Somewhat Disagree,Somewhat Agree,Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Baseline,0,NA
56,1652098107198,09/05/2022 12:08:27,6433368,4,54,Agree,statements,70,Rarely,Most weeks,37,Female,"Undergraduate degree (BSc, BA)",5,Remain,For ease of trade throughout the EU,Anti,6,ANTI,1019,396,Against,Strongly Agree,Somewhat Disagree,Somewhat Agree,Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Baseline,0,NA
57,1652098109246,09/05/2022 12:08:29,6433368,4,55,Somewhat Agree,statements,66,Never,A few times a year,41,Male,"Postgraduate degree (MSc, MA, MPhil)",4,Remain,Freedom of movement within the EU,Anti,5,ANTI,994,396,Against,Somewhat Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
58,1652098110951,09/05/2022 12:08:30,6433368,4,56,Agree,statements,69,Rarely,Most months,26,Female,"Postgraduate degree (MSc, MA, MPhil)",5,Remain,Keep our trading relationships.,Anti,6,ANTI,1013,396,Against,Disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Baseline,0,NA
59,1652098115774,09/05/2022 12:08:35,6433368,4,57,Neither Agree nor Disagree,statements,64,Rarely,Rarely,39,Female,"Postgraduate degree (MSc, MA, MPhil)",4,Remain,Economic benefits - the European Union provides stability and shared benefits,Anti,4,ANTI,982,396,Against,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Baseline,0,NA
63,1652098127263,09/05/2022 12:08:47,6433368,4,61,Somewhat Agree,statements,67,Once or twice a year,Most months,57,Female,"Undergraduate degree (BSc, BA)",6,Remain,Benefits of being a large single trading bloc with the rest of the world,Anti,5,ANTI,1002,396,Against,Somewhat Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Baseline,0,NA
6,1652089694534,09/05/2022 09:48:14,6431593,4,4,Strongly Disagree,statements,26,Never,Never,35,Female,A levels,4,Remain,Unsure what to vote in the election,Anti,1,ANTI,754,306,Against,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Baseline,0,NA
8,1652089702759,09/05/2022 09:48:22,6431593,4,6,Strongly Disagree,statements,21,Rarely,Most weeks,62,Male,"Postgraduate degree (MSc, MA, MPhil)",5,Remain,Being part of a massive economic block and the resulting benefits,Anti,1,ANTI,725,306,Against,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Baseline,0,NA
9,1652089704736,09/05/2022 09:48:24,6431593,4,7,Strongly Disagree,statements,30,Rarely,Most months,40,Male,"Undergraduate degree (BSc, BA)",5,Remain,Free movement of people.,Anti,1,ANTI,779,306,Against,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Baseline,0,NA
15,1652089718731,09/05/2022 09:48:38,6431593,4,13,Strongly Disagree,statements,23,Rarely,Rarely,35,Female,"Postgraduate degree (MSc, MA, MPhil)",5,Remain,Better import and export,Anti,1,ANTI,737,306,Against,Somewhat Agree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,Baseline,0,NA
16,1652089721125,09/05/2022 09:48:41,6431593,4,14,Strongly Agree,statements,24,Rarely,A few times a year,24,Male,A levels,4,Remain,We're stronger as a part of the EU than separate.,Anti,7,ANTI,742,306,Against,Disagree,Disagree,Agree,Agree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Baseline,0,NA
19,1652089739604,09/05/2022 09:48:59,6431593,4,17,Neither Agree nor Disagree,statements,29,A few times a year,A few times a year,26,Female,"Postgraduate degree (MSc, MA, MPhil)",5,Remain,freedom of travel between countries in the EU,Anti,4,ANTI,773,306,Against,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
21,1652089743176,09/05/2022 09:49:03,6431593,4,19,Strongly Agree,statements,28,Rarely,Once or twice a year,34,Female,"Postgraduate degree (MSc, MA, MPhil)",5,Remain,I am Pro-immigration,Anti,7,ANTI,767,306,Against,Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Agree,Neither Agree nor Disagree,Agree,Baseline,0,NA
22,1652089749230,09/05/2022 09:49:09,6431593,4,20,Neither Agree nor Disagree,statements,27,Never,Rarely,52,Female,A levels,5,Remain,It's better for European Union,Anti,4,ANTI,761,306,Against,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
23,1652089752365,09/05/2022 09:49:12,6431593,4,21,Strongly Agree,statements,22,Once or twice a year,Most months,29,Male,A levels,5,Remain,Trade and free movement within the european union,Anti,7,ANTI,731,306,Against,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Baseline,0,NA
25,1652089756611,09/05/2022 09:49:16,6431593,4,23,Strongly Disagree,statements,29,A few times a year,A few times a year,26,Female,"Postgraduate degree (MSc, MA, MPhil)",4,Remain,trade deals with other EU countries,Anti,1,ANTI,772,306,Against,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
27,1652089763931,09/05/2022 09:49:23,6431593,4,25,Strongly Agree,statements,29,A few times a year,A few times a year,26,Female,"Postgraduate degree (MSc, MA, MPhil)",6,Remain,People from other countries can work in the UK,Anti,7,ANTI,774,306,Against,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
30,1652089787329,09/05/2022 09:49:47,6431593,4,28,Disagree,statements,30,Rarely,Most months,40,Male,"Undergraduate degree (BSc, BA)",6,Remain,Cost of living for the general public.,Anti,2,ANTI,780,306,Against,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Baseline,0,NA
31,1652089790041,09/05/2022 09:49:50,6431593,4,29,Strongly Agree,statements,24,Rarely,A few times a year,24,Male,A levels,5,Remain,Having the rules and regulations of the EU helps protect consumers.,Anti,7,ANTI,743,306,Against,Disagree,Disagree,Agree,Agree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Baseline,0,NA
32,1652089791463,09/05/2022 09:49:51,6431593,4,30,Strongly Agree,statements,23,Rarely,Rarely,35,Female,"Postgraduate degree (MSc, MA, MPhil)",6,Remain,Easier travel into Europe,Anti,7,ANTI,738,306,Against,Somewhat Agree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,Baseline,0,NA
33,1652089792677,09/05/2022 09:49:52,6431593,4,31,Strongly Agree,statements,25,A few times a year,Most months,27,Female,"Undergraduate degree (BSc, BA)",4,Remain,Freedom of movement,Anti,7,ANTI,748,306,Against,Disagree,Neither Agree nor Disagree,Somewhat Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Baseline,0,NA
34,1652089794211,09/05/2022 09:49:54,6431593,4,32,Strongly Agree,statements,30,Rarely,Most months,40,Male,"Undergraduate degree (BSc, BA)",4,Remain,Access to the single market.,Anti,7,ANTI,778,306,Against,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Baseline,0,NA
35,1652089795939,09/05/2022 09:49:55,6431593,4,33,Strongly Agree,statements,22,Once or twice a year,Most months,29,Male,A levels,6,Remain,Not needing a visa to travel,Anti,7,ANTI,732,306,Against,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Baseline,0,NA
39,1652089805841,09/05/2022 09:50:05,6431593,4,37,Strongly Disagree,statements,27,Never,Rarely,52,Female,A levels,6,Remain,Everyone benefits in the long run,Anti,1,ANTI,762,306,Against,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
40,1652089808899,09/05/2022 09:50:08,6431593,4,38,Strongly Agree,statements,23,Rarely,Rarely,35,Female,"Postgraduate degree (MSc, MA, MPhil)",4,Remain,More security staying within the EU,Anti,7,ANTI,736,306,Against,Somewhat Agree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,Baseline,0,NA
43,1652089815300,09/05/2022 09:50:15,6431593,4,41,Neither Agree nor Disagree,statements,21,Rarely,Most weeks,62,Male,"Postgraduate degree (MSc, MA, MPhil)",4,Remain,Free movement within the EU,Anti,4,ANTI,724,306,Against,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Baseline,0,NA
44,1652089818475,09/05/2022 09:50:18,6431593,4,42,Strongly Agree,statements,21,Rarely,Most weeks,62,Male,"Postgraduate degree (MSc, MA, MPhil)",6,Remain,"More regulation regarding the environment, food, etc. This list goes on and on.",Anti,7,ANTI,726,306,Against,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Baseline,0,NA
46,1652089821734,09/05/2022 09:50:21,6431593,4,44,Strongly Agree,statements,26,Never,Never,35,Female,A levels,5,Remain,More security with Europe,Anti,7,ANTI,755,306,Against,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Baseline,0,NA
49,1652089827718,09/05/2022 09:50:27,6431593,4,47,Strongly Agree,statements,28,Rarely,Once or twice a year,34,Female,"Postgraduate degree (MSc, MA, MPhil)",6,Remain,Access to EU countries,Anti,7,ANTI,768,306,Against,Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Agree,Neither Agree nor Disagree,Agree,Baseline,0,NA
50,1652089833181,09/05/2022 09:50:33,6431593,4,48,Somewhat Agree,statements,22,Once or twice a year,Most months,29,Male,A levels,4,Remain,Keep immigration how it is,Anti,5,ANTI,730,306,Against,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Baseline,0,NA
51,1652089837925,09/05/2022 09:50:37,6431593,4,49,Strongly Agree,statements,24,Rarely,A few times a year,24,Male,A levels,6,Remain,"Closing borders or having different restrictions will make both importing and exporting goods much harder, drastically raising prices.",Anti,7,ANTI,744,306,Against,Disagree,Disagree,Agree,Agree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Baseline,0,NA
52,1652089840615,09/05/2022 09:50:40,6431593,4,50,Strongly Agree,statements,25,A few times a year,Most months,27,Female,"Undergraduate degree (BSc, BA)",6,Remain,"Certain sectors, eg NHS, have a high number of European workers",Anti,7,ANTI,750,306,Against,Disagree,Neither Agree nor Disagree,Somewhat Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Baseline,0,NA
53,1652089842058,09/05/2022 09:50:42,6431593,4,51,Strongly Agree,statements,28,Rarely,Once or twice a year,34,Female,"Postgraduate degree (MSc, MA, MPhil)",4,Remain,Security of being in the EU,Anti,7,ANTI,766,306,Against,Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Agree,Neither Agree nor Disagree,Agree,Baseline,0,NA
55,1652089846519,09/05/2022 09:50:46,6431593,4,53,Strongly Disagree,statements,27,Never,Rarely,52,Female,A levels,4,Remain,It's better for the UK,Anti,1,ANTI,760,306,Against,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
60,1652089860043,09/05/2022 09:51:00,6431593,4,58,Strongly Disagree,statements,26,Never,Never,35,Female,A levels,6,Remain,Ability to have another vote to leave later down the line,Anti,1,ANTI,756,306,Against,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Baseline,0,NA
62,1652089863304,09/05/2022 09:51:03,6431593,4,60,Strongly Disagree,statements,25,A few times a year,Most months,27,Female,"Undergraduate degree (BSc, BA)",5,Remain,Helps/strengthened economy,Anti,1,ANTI,749,306,Against,Disagree,Neither Agree nor Disagree,Somewhat Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Baseline,0,NA
3,1652089871120,09/05/2022 09:51:11,6431628,4,1,Neither Agree nor Disagree,statements,21,Rarely,Most weeks,62,Male,"Postgraduate degree (MSc, MA, MPhil)",5,Remain,Being part of a massive economic block and the resulting benefits,Anti,4,ANTI,725,309,Against,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Baseline,0,NA
4,1652089873637,09/05/2022 09:51:13,6431628,4,2,Agree,statements,27,Never,Rarely,52,Female,A levels,5,Remain,It's better for European Union,Anti,6,ANTI,761,309,Against,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
5,1652089877419,09/05/2022 09:51:17,6431628,4,3,Strongly Agree,statements,24,Rarely,A few times a year,24,Male,A levels,6,Remain,"Closing borders or having different restrictions will make both importing and exporting goods much harder, drastically raising prices.",Anti,7,ANTI,744,309,Against,Disagree,Disagree,Agree,Agree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Baseline,0,NA
6,1652089879697,09/05/2022 09:51:19,6431628,4,4,Strongly Agree,statements,24,Rarely,A few times a year,24,Male,A levels,5,Remain,Having the rules and regulations of the EU helps protect consumers.,Anti,7,ANTI,743,309,Against,Disagree,Disagree,Agree,Agree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Baseline,0,NA
7,1652089882812,09/05/2022 09:51:22,6431628,4,5,Agree,statements,30,Rarely,Most months,40,Male,"Undergraduate degree (BSc, BA)",6,Remain,Cost of living for the general public.,Anti,6,ANTI,780,309,Against,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Baseline,0,NA
8,1652089884913,09/05/2022 09:51:24,6431628,4,6,Strongly Agree,statements,22,Once or twice a year,Most months,29,Male,A levels,5,Remain,Trade and free movement within the european union,Anti,7,ANTI,731,309,Against,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Baseline,0,NA
9,1652089886354,09/05/2022 09:51:26,6431628,4,7,Strongly Agree,statements,22,Once or twice a year,Most months,29,Male,A levels,6,Remain,Not needing a visa to travel,Anti,7,ANTI,732,309,Against,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Baseline,0,NA
13,1652089897561,09/05/2022 09:51:37,6431628,4,11,Strongly Agree,statements,25,A few times a year,Most months,27,Female,"Undergraduate degree (BSc, BA)",6,Remain,"Certain sectors, eg NHS, have a high number of European workers",Anti,7,ANTI,750,309,Against,Disagree,Neither Agree nor Disagree,Somewhat Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Baseline,0,NA
17,1652089908573,09/05/2022 09:51:48,6431628,4,15,Agree,statements,30,Rarely,Most months,40,Male,"Undergraduate degree (BSc, BA)",4,Remain,Access to the single market.,Anti,6,ANTI,778,309,Against,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Baseline,0,NA
